"ID.y","GLU_value","Depth.x.x","Zone.x","Treatment.x","Layer.x","CHI_value","Depth.x.y","Zone.y","Treatment.y","Layer.y","LEU_value","Depth.x","Zone","Treatment","Layer","GLU_CHI_ratio","Depth"
"382(G5)20-30",650.415296009942,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",346.838904278223,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",348.262149142968,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.93571329349695,"20-30 cm"
"382(G5)40-50",72.7559712140448,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",105.442020438529,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",360.865060166139,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.15602587702443,"40-50 cm"
"382(G5)60-80",230.285562565402,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",285.636991930996,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",455.637771427855,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.310661544070294,"60-80 cm"
"382(G5)80-100",63.4684714688517,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",299.416459045191,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",181.767056627522,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.131900760108376,"80-100 cm"
"110(A6)0-5",86.9319303181667,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",315.752391112064,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",333.678345168841,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.133858663382641,"0-5 cm"
"110(A6)5-10",46.1166288148626,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",134.967619555938,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",275.367094008402,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.112387831909892,"5-10 cm"
"110(A6)20-30",64.6273028654818,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",203.825136677561,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",105.085266138723,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.209210509831607,"20-30 cm"
"110(A6)40-50",58.97889518604,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",81.7628594043542,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",91.7475831897819,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.339915536519029,"40-50 cm"
"110(A6)60-80",22.7160712815702,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",19.7272025292101,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",93.0811419347741,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.201368714251654,"60-80 cm"
"110(A6)80-100",51.7945267328727,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",18.3212332291124,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",65.6415830056855,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.616874576813048,"80-100 cm"
"372(A6)0-5",511.408188835361,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",299.869843660317,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1000.90939619629,"0-5 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.393155251225978,"0-5 cm"
"372(A6)5-10",347.919768089793,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",441.921651767984,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1432.18490399313,"5-10 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.185645670477095,"5-10 cm"
"372(A6)20-30",700.841950060008,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",479.154115307168,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",1567.8404228003,"20-30 cm","High marsh","+3.0°C","Topsoil
(0-30 cm)",0.342376072340655,"20-30 cm"
"372(A6)40-50",93.4271414846389,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",133.540415475107,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",2185.84408866073,"40-50 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.0402810061540219,"40-50 cm"
"372(A6)60-80",47.3211685453357,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",74.6229346172466,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1889.60733057224,"60-80 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.0240914567828283,"60-80 cm"
"372(A6)80-100",28.7165861628416,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",28.6364873590918,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",1675.63173150022,"80-100 cm","High marsh","+3.0°C","Subsoil
(40-100 cm)",0.0168498044175594,"80-100 cm"
"381(A2)0-5",837.70923826431,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",363.58944561467,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",919.111841442804,"0-5 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.653082090676015,"0-5 cm"
"381(A2)5-10",374.793311495562,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",278.684269487638,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",1210.29035085391,"5-10 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.251712357198937,"5-10 cm"
"381(A2)20-30",353.065421518229,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",151.246587009489,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",1556.42551077391,"20-30 cm","High marsh","+1.5°C","Topsoil
(0-30 cm)",0.206752468449017,"20-30 cm"
"381(A2)40-50",416.516873976308,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",113.472114805337,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",1330.98290329104,"40-50 cm","High marsh","+1.5°C","Subsoil
(40-100 cm)",0.288355725002242,"40-50 cm"
"131(G5)0-5",658.022083878208,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",78.7442013067614,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",961.207698223113,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.632742806831428,"0-5 cm"
"131(G5)5-10",211.79036053778,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",125.150101839163,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",550.846625316027,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.313300866749846,"5-10 cm"
"131(G5)20-30",116.194636841021,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",2.73989932331385,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",1381.79279763416,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.0839233606373906,"20-30 cm"
"131(G5)40-50",88.9201689947832,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",33.1479514969459,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",846.517620456001,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.101084061750162,"40-50 cm"
"131(G5)60-80",13.08276590636,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,397.993986839543,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,"60-80 cm"
"131(G5)80-100",37.8470214737083,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,532.203780833178,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",NA,"80-100 cm"
"110(G5)0-5",868.133275618245,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",87.6315433004984,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",1094.50649590937,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.734375552451132,"0-5 cm"
"110(G5)5-10",774.537189420512,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",56.1585962065341,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",1623.26749611628,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.461191589770557,"5-10 cm"
"110(G5)20-30",312.623462330759,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",58.4748102551696,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",1149.7824237592,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.258739160445235,"20-30 cm"
"110(G5)40-50",405.086158023984,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",18.8764306083051,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",1424.28448975801,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.280693685858097,"40-50 cm"
"110(G5)60-80",149.568118530139,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",9.47643014376524,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",497.018758064685,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.295300176610135,"60-80 cm"
"110(G5)80-100",29.7385076213704,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",2.81677042023987,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",396.800059188346,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.0744175555631591,"80-100 cm"
"131(C2)0-5",362.631558364515,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",243.523010152572,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",813.216500244327,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.343160783520165,"0-5 cm"
"131(C2)5-10",239.365900716769,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",49.0543196441447,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",840.47412145629,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.269093026885851,"5-10 cm"
"131(C2)20-30",128.824600929962,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",29.2937961991332,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",656.698249690635,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.187793140899862,"20-30 cm"
"131(C2)40-50",226.462390551061,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",16.3904311128355,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",294.567354277291,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.728273743868296,"40-50 cm"
"131(C2)60-80",43.0870586566348,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",5.46027771932413,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",94.99701019035,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.428909236484429,"60-80 cm"
"131(C2)80-100",1.26056833744903,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",2.27709061152681,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",60.6852500195234,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.0200209891311977,"80-100 cm"
"131(A2)0-5",167.848845363592,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",293.662143906962,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",857.792730591372,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.145771101483,"0-5 cm"
"131(A2)5-10",172.768438954902,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",175.415528180132,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",1547.29302522556,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.100288837954249,"5-10 cm"
"131(A2)20-30",460.674581739092,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",46.490327928372,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",1403.45365700757,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.317718881919046,"20-30 cm"
"131(A2)40-50",271.4699971784,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",25.5985056941872,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",690.856236601493,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.37890739100777,"40-50 cm"
"131(A2)60-80",163.176015889197,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",23.8038139651895,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",807.166011599471,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.196368160273829,"60-80 cm"
"131(A2)80-100",3.30861785682767,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",6.29349292449518,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",482.009038739903,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.00677575405056804,"80-100 cm"
"130(C2)0-5",141.249496585902,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",326.475876947391,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",756.719745725192,"0-5 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.130400726913385,"0-5 cm"
"130(C2)5-10",313.78205753756,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",95.1967725572899,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",404.185239516988,"5-10 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.628340729042695,"5-10 cm"
"130(C2)20-30",154.910040920675,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",98.2280129915716,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",899.34315503159,"20-30 cm","Pioneer zone","ambient","Topsoil
(0-30 cm)",0.155287207455737,"20-30 cm"
"130(C2)40-50",383.576791675028,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",35.6114139671007,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",533.522925565012,"40-50 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.673965292606256,"40-50 cm"
"130(C2)60-80",166.472037682799,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",25.7267352824117,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",347.406611019656,"60-80 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",0.446146235206845,"60-80 cm"
"130(C2)80-100",39.1975702343991,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,294.447177509915,"80-100 cm","Pioneer zone","ambient","Subsoil
(40-100 cm)",NA,"80-100 cm"
"122(A6)0-5",422.092992082429,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",319.541600879228,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1083.68779389721,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.300801133195814,"0-5 cm"
"122(A6)5-10",40.6590377987526,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",195.544932814341,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",801.195615719796,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0407919973342592,"5-10 cm"
"122(A6)20-30",28.7225159546843,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",142.292752111408,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1391.23636094552,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0187296841710615,"20-30 cm"
"122(A6)40-50",260.17809739287,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,787.408553182498,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",NA,"40-50 cm"
"122(A6)60-80",6.64636962707314,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",NA,NA,NA,NA,NA,535.429211508358,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",NA,"60-80 cm"
"112(A2)0-5",397.515612674659,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",43.4608094697494,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1293.74998320406,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.297272213814405,"0-5 cm"
"112(A2)5-10",214.475142247445,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",27.9246107470601,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",2668.15141672121,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0795508509635192,"5-10 cm"
"112(A2)20-30",63.5400435235014,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1.19100223180198,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",1929.03043647448,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.0329185254341018,"20-30 cm"
"112(A2)40-50",70.5077318921775,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",9.6511465186478,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",1279.95973016856,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0546736485918141,"40-50 cm"
"112(A2)60-80",101.187303029819,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",8.15043523086294,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",1186.59911206325,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0846933177409356,"60-80 cm"
"112(A2)80-100",60.1281880544661,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",14.9657880835267,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",806.522462012948,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.0731942155562233,"80-100 cm"
"122(C2)0-5",648.790765486083,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",159.34254396177,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",756.321689037099,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.708546585205413,"0-5 cm"
"122(C2)5-10",456.601442166066,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",75.1988022421215,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",982.077004541368,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.431865970295081,"5-10 cm"
"122(C2)20-30",336.658781773706,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",76.9154498613419,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",983.513847523834,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.317474048108483,"20-30 cm"
"122(C2)40-50",442.10217936567,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",57.2908757473351,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",585.768153601791,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.687498595289369,"40-50 cm"
"122(C2)60-80",97.1467239446898,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",31.5361054326177,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",374.222265942408,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.239420134735559,"60-80 cm"
"122(C2)80-100",113.392216029426,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",12.9353498805351,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",249.841350370328,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.431515487945372,"80-100 cm"
"240(C2)0-5",736.894315939059,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",147.743577536392,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",1126.85524267214,"0-5 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.57813823789551,"0-5 cm"
"240(C2)5-10",760.162671846276,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",181.666491005393,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",1033.09374789333,"5-10 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.625771775783035,"5-10 cm"
"240(C2)20-30",412.282784781746,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",271.652971285495,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",1169.53724884534,"20-30 cm","Low marsh","ambient","Topsoil
(0-30 cm)",0.286071039771777,"20-30 cm"
"240(C2)40-50",311.882461819213,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",71.484727185798,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",1211.48648075366,"40-50 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.243093890096035,"40-50 cm"
"240(C2)60-80",368.326955631221,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",188.420874808381,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",1033.76694652676,"60-80 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.301366900570858,"60-80 cm"
"240(C2)80-100",672.470117247244,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",95.2421384870219,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",982.212393220791,"80-100 cm","Low marsh","ambient","Subsoil
(40-100 cm)",0.624128533926485,"80-100 cm"
"122(G5)0-5",480.322293285059,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",164.716549541497,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",665.481913558914,"0-5 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.57856321666903,"0-5 cm"
"122(G5)5-10",646.50387121579,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",125.471404122388,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",708.583674600367,"5-10 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.775133306790512,"5-10 cm"
"122(G5)20-30",264.392770170361,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",38.4045482987434,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",808.49858531641,"20-30 cm","Pioneer zone","+3.0°C","Topsoil
(0-30 cm)",0.312187733964042,"20-30 cm"
"122(G5)40-50",432.145256157255,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",51.7184419808172,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",544.772432089664,"40-50 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.724479241749796,"40-50 cm"
"122(G5)60-80",817.703434884825,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",160.365352817912,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",862.529296179927,"60-80 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.799401419966322,"60-80 cm"
"122(G5)80-100",131.448351883902,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",5.13347036262234,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",292.962783129158,"80-100 cm","Pioneer zone","+3.0°C","Subsoil
(40-100 cm)",0.440959422817859,"80-100 cm"
"111(A2)5-10",412.778280284771,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",136.253218047595,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",1015.54887445785,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.358376046519309,"5-10 cm"
"111(A2)20-30",152.116731252526,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",71.3377208761632,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",541.083800099822,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.248385672355382,"20-30 cm"
"111(A2)60-80",140.722252366312,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",9.71699080525899,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",443.339049336953,"60-80 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.310606723888153,"60-80 cm"
"111(A2)80-100",58.8178744058717,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",4.35609760810909,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",334.218496314742,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.173722055528107,"80-100 cm"
"111(A6)0-5",436.835525242278,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",82.7751242461329,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",799.474591287177,"0-5 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.495138187693511,"0-5 cm"
"111(A6)5-10",450.899697824828,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",122.02871197586,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",652.822145101248,"5-10 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.581918047462336,"5-10 cm"
"111(A6)20-30",219.723224147167,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",15.8461856933771,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",749.912456255412,"20-30 cm","Pioneer zone","+1.5°C","Topsoil
(0-30 cm)",0.28693535026649,"20-30 cm"
"111(A6)40-50",158.845344248728,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",17.5329767861117,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",740.522929268259,"40-50 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.209543046865115,"40-50 cm"
"111(A6)80-100",118.338054519227,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",8.97023026779463,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",672.99300072961,"80-100 cm","Pioneer zone","+1.5°C","Subsoil
(40-100 cm)",0.173525564341866,"80-100 cm"
